pageid,name,revision_id,article_rating
33139093,Ercole Ricotti,1179348918,Stub
7802847,Ferdinando Palasciano,1217687661,Start
46222981,Filippo Mariotti,1249993799,Stub
30625216,Francesco Melzi d'Eril,1233968174,Start
31744568,Francesco Saverio Salfi,1212517656,C
71043194,Gennaro Placco,1211247566,Start
75462561,Giancarlo Pittelli,1225864190,Stub
37880726,Giovanni Lilliu,1243423283,Start
39228900,Giovanni Puoti,1227318144,Start
238327,Giuseppe Montanelli,1238499736,Start
2469545,Giuseppe Perrucchetti,1224554137,Start
35299743,Italo Righi,1242868787,Stub
73889813,Ludovico Nogarola,1200149359,Start
34542864,Luigi Pizzardi,1240419143,Stub
5808131,Maffeo Pantaleoni,1240551123,Start
34383607,Manfredo Manfredi,1240578936,Stub
36479553,Manuel Marliani,1225503688,Stub
65225067,Maria Celeste Nardini,1182873094,Stub
24137929,Mario Maiolo,1083730536,Stub
23751905,Mario Oriani-Ambrosini,1218079952,C
74520640,Mauro D'Attis,1183619465,Start
31629024,Oldrado da Tresseno,1041518550,Stub
775887,Pandolfo Petrucci,1244701094,C
27884847,Pandolfo Savelli,1185924627,Stub
55555606,Pietro Paleocapa,1196123355,Start
73978824,Renato de' Pazzi,1178270671,Start
60991955,Renzo Patria,1109586417,Stub
4783056,Renzo Rabellino,1132984121,Start
25733646,Riccardo Sarfatti,1249136575,Start
3051076,Roberto di Ridolfo,1171276409,Start
69747989,Rosanna Minozzi,1244868290,Stub
72805250,Sarina Nathan,1219721377,C
7213872,Stefano Porcari,1197985031,Start
46953987,Vincenzo Massilla,1185190847,Start
30419124,Vito Nunziante,1229548831,B
77557873,Vittorio Pezzuto,1248530062,Start
74135001,Akimasa Suzuki,1216495854,Start
52064339,Alberto Tarchiani,1238108211,Start
59628474,Angelo Ziccardi,1211668279,Stub
76722593,Anne-Marie Essy Raggi,1225716737,Start
74858338,Asako Okai,1250373190,C
75505548,Atsushi Suzuki,1221348076,Start
36423077,Bak Jungyang,1215565447,C
11781867,Bartolomeo Scala,1226044880,Stub
67067134,Carlo Tivaroni,1187024057,Start
68903028,Chiharu Araki,1173106315,Stub
12335022,Date Munenari,1220407888,C
77121605,Dieter Steger,1230317226,Stub
56542583,Domenico Spanò Bolani,1204370985,Stub
7854060,Filippo Strozzi the Elder,1178520734,Start
70134738,Francesco I Ventimiglia,1148195617,Start
74569595,Francesco Saverio Starrabba Barbera,1182568902,Start
32665516,Fujiwara no Yoshikado,1153221879,Start
602565,Genrō,1248214030,Start
59159795,Giacomo Vuxani,1236574917,Start
3249388,Giorgio Sonnino,1114835603,Stub
45067075,Giuseppe Vatinno,1230870596,Start
52487663,Hajime Seki,1221342540,Start
65867313,Ingo della Volta,1249845428,Start
77242473,Jeanne Adjoua Peuhmond,1241442519,Stub
68494058,Kōzō Akino,1189142290,Start
67028263,Lanfranco Turci,1122151779,Stub
66647480,Laurent Dona Fologo,1128478844,Stub
2223952,Leopoldo Zunini,1108571793,Stub
32046252,Loubo Augustin Djessou,1233127381,Stub
65590388,Marcel Zadi Kessy,1171961445,Start
72544510,Marie Koré,1230836674,Start
54296803,Masatoshi Akimoto,1245809164,Start
55685378,Masayuki Aoyama,1099244351,Start
40170989,Massimo Tononi,1147948912,Start
64364567,Michel Gueu,1219746004,C
75255406,Michele Zanche,1218766336,C
48796203,Naohiro Dōgakinai,999738906,Stub
16715357,Nicola Squitti,1241078027,Start
479218,Pasquale Villari,1245488491,C
976736,Piero Soderini,1241554138,Start
71074807,Rachel Keke,1242252505,C
2528954,Riccardo Zanella,1222692144,Start
72578018,Rinaldo Taverna,1231095587,Stub
61064694,Salvatore Senese,1211668442,Stub
31847993,Sékou Sanogo,1229953035,Stub
73149386,Tosca Bucarelli Martini,1240581723,C
68493700,Toshiyuki Adachi,1179324035,Start
48844135,Usaburō Chisaki III,1231674799,Stub
5099175,William of Capparone,1243032688,Start
31865469,Étienne Djaument,1177650338,Stub
53933351,Daijiro Hashimoto,1181162825,Stub
37282382,Eikichi Minato,1227864216,Stub
54546134,Gen Nakagawa,1162268649,Stub
62354754,Hayami Seiji,1223401371,Stub
75232668,Hideyuki Yokoyama,1248031733,Stub
69555022,Hiroshi Kuwashima,1239571480,Stub
29346712,Hiroshi Maruyama,1143966734,Stub
32824911,Hisato Ichimada,1243516307,Start
59668966,Hodaka Maruyama,1234250340,Start
75529086,Ichita Kobashi,1189303646,Start
315826,Iwakura Tomomi,1230191168,C
75645906,Jon Heese,1224247296,Start
39325610,Kabayama Aisuke,1171238568,Start
62347016,Kamata Eikichi,1138726038,C
315852,Katsu Kaishū,1235728685,C
53084650,Katsutoshi Kaneda,1227857563,Stub
51252424,Keiichi Inamine,1227854320,Stub
192552,Kido Takayoshi,1226189780,C
39781894,Kim Gap-sun,1244329101,Stub
69259379,Kimiko Kurihara,1189081014,Stub
48796059,Kingo Machimura,1227862133,Stub
41847594,Kiyoharu Ishiwata,1238651325,Stub
18654001,Komatsu Kiyokado,1063039451,Start
68299258,Kōki Kobayashi,1186829134,Stub
23747389,Lecca (singer),1227861844,Stub
3584200,Maeda Gen'i,1191535758,Start
3291339,Makoto Hirayama,1195002566,Start
75019030,Makoto Katamine,1195321944,Stub
54278719,Masakazu Hamachi,1188409346,Stub
24338045,Masakazu Nakai,1242119893,Start
19986301,Matsudaira Norikata,981793614,Start
3932281,Matsudaira Tarō,1106377935,Stub
12334567,Matsudaira Yoshinaga,1249013378,C
71990733,Matsuoka Toshizō,1142626021,Start
2998759,Meiji oligarchy,1215386129,Start
9000371,Mishima Michitsune,1159659441,Start
65813107,Morito Tatsuo,1236600657,Start
75424981,Muto Sanji,1206126912,C
44021530,Oguri Kozukenosuke,1249804085,C
62599654,Satoshi Hamada,1234652966,Start
48824023,Seiichi Ikehata,1183432859,Stub
24910412,Shinichiro Kurimoto,1243242066,Start
77269406,Shinji Ishimaru,1246380723,C
68415965,Shinji Morimoto,1037558241,Stub
74056407,Sohei Kamiya,1249272179,GA
71697608,Takanori Hayashi,1188379975,Stub
65517628,Tatsuya Maruyama,1243580205,Stub
39473244,Toshio Irie (civil servant),1239770151,Stub
70412965,Toshio Masuda (politician),1237035675,Start
76974421,Yukio Kurita,1238420392,Stub
70421295,Atsushi Nonaka,1197601212,C
70239771,Gōsei Yamamoto,1185259988,Start
48832615,Haruo Okada,1176928858,Stub
48950312,Hirofumi Yoshimura,1239550672,C
69403614,Hiroichi Sakai,1239552112,Stub
67835307,Hiroyuki Nakamura,1132490848,Stub
41719602,Ikuo Oyama,1156481467,Start
77125364,Junichi Seki,1228548554,Stub
51252304,Junji Nishime,1245711085,Stub
39561266,Katsumi Yamauchi,1052003178,Stub
49964212,Kazutoshi Sasayama,1167712836,Stub
50694901,Kenji Nakanishi,1237518728,Start
65517128,Kōichi Shiota,1236671242,Stub
40292774,Kōzō Watanabe (Liberal Democratic Party politician),1157448528,Stub
45651123,Masataro Sawayanagi,1064572815,Stub
50552199,Nezu Kaichirō,1228052108,Start
1437543,Nitobe Inazō,1249406733,C
35958887,Nobuhiro Tanabe,1160011684,Stub
76563007,Oka Takazumi,1250627509,Stub
2006986,Ono no Imoko,1218826011,Start
55881479,Ono no Minemori,1181368266,Start
75625047,Otokita Shun,1221346332,Start
65829631,Rie Saito,1210726445,Start
316443,Saigō Takamori,1249084904,C
62291628,Sayuri Uenishi,1235907071,Start
48842920,Setsuo Yokomichi,1238917623,Stub
44224062,Shigeru Sahashi,1116237993,Start
62472759,Shigeyo Takeuchi,1247259823,Start
61542833,Shinnen Tagaya,1240622803,Stub
72474595,Soko Shimabuku,1167712847,Stub
5771181,Sugawara no Kiyotomo,1184827171,B
42421025,Sugawara no Koreyoshi,1184827176,Start
1606407,Sugawara no Michizane,1247397122,C
50731715,Sōichirō Takashima,1239334619,Start
16587891,Tadao Watanabe,1242191080,Start
34736913,Taketora Ogata,1248398621,Start
73514985,Tanaka Tatsuo,1196161005,Start
40826160,Tatsuo Ozawa,1249907119,Start
48823978,Tatsuo Takahashi,1173611573,Stub
61524400,Tetchō Suehiro,1220747294,Start
7004392,Tokudaiji Sanetsune,1245475975,Start
9281555,Torii Tadafumi,1242468034,Stub
48795967,Toshibumi Tanaka,1227422669,Stub
41884327,Tsunetoshi Tanaka,1020304143,Stub
69391293,Tsutomu Yamazaki (politician),1186586190,Stub
2828611,Tōyama Mitsuru,1245568583,C
6325093,Yamao Yōzō,1219291331,Start
317131,Yoshida Shōin,1242366378,C
9317505,Yoshihiro Tokugawa,1166332404,Stub
67691746,Yoshikatsu Takeiri,1238140273,GA
60633437,Abdul-Latif Arabiyat,1185116520,Stub
46729352,Abu Sayyaf (Jordan),1250272342,Start
71557309,Ahmad Hanandeh,1244983632,Start
42050670,Ahmad Masa'deh,1244820946,Stub
62499675,Alia Abu Tayeh,1244981732,Start
69265261,Aron Atabek,1199940532,GA
73487769,Azamathan Ämirtai,1226327203,Start
73632161,Azhar Giniyat,1243509814,Start
72528978,Azmi Mahafzah,1247004269,Start
48833043,Baurzhan Abdishev,1234098485,Start
34111999,Bektas Beknazarov,1243509942,Stub
63666856,Dauren Abaev,1250603494,Start
72267247,Faisal Shboul,1245991710,Start
44892377,Fakhri Kawar,1250249725,Start
50554677,Haditha Al-Khraisha,1218714079,FA
75562035,Haditha Jamal Haditha Al-Khreisha,1248954943,Stub
76199404,Hani Khasawneh,1248954916,Stub
64653684,Hayel Daoud,1231356478,Stub
74641090,Hisham Khatib,1245814781,C
60742867,Jambyl Ahmetbekov,1243509908,C
66961009,Jumah Hammad,1247415858,C
73624820,Kamal Al-Shair,1243142013,Start
38503226,Kamel Mahadin,1244988990,C
69888134,Kenes Aukhadiev,1232294802,Stub
75291837,Khaled Kalaldeh,1246010239,Start
72549376,Kholoud Saqqaf,1244658832,Stub
67709674,Mahmoud Hanandeh,1245164378,Stub
64637991,Marat Beketaev,1243510011,Start
65667237,Mohammad Daoudiyeh,1244648017,Stub
75351560,Mohammad Qudah,1245826892,Stub
58165570,Mohammed Awad al-Zayyud,1113279955,Stub
28295234,Muhammad Suheimat,1211054837,Start
75387193,Muhannad Al Mubaidin,1244980218,Start
65302132,Musa Habes Almaaytah,1245828982,C
34012119,Musabek Alimbekov,1243509941,Stub
75394259,Nadia al Rawabdeh,1244691414,Start
72508301,Nancy Namrouqa,1246344358,Stub
64600841,Nurlan Aldabergenov,1243509816,Start
30813202,Raed Abu Soud,1245816512,Start
23837566,Rashed Al-Khuzai,1240947752,GA
75292141,Salameh Neimat,1244980528,Start
72978055,Saleh Ali Al-Kharabsheh,1244979778,Start
40398371,Samir Murad,1244821309,Start
71442305,Sharaf bin Rajeh,1247714127,Start
75387263,Wesam Al Tahtamouni,1247633212,Stub
71404355,Yahya Kisbi,1244654673,Stub
43082351,Yerzhan Ashikbayev,1211911394,Stub
71791830,Yoshitoki Sugitani,1224853051,Start
72267535,Yuasa Kurahei,1221346251,C
72487389,Zeina Toukan,1244657766,Start
64626956,Abai Tasbolatov,1243509983,Start
75346195,Abdikadir Aden,1246061449,Start
75363730,Abdikadir Ore Ahmed,1246061451,Stub
35271650,Abdilatif Abdalla,1241910337,Start
75370837,Abdulaziz Farah,1246061568,Stub
73136418,Abdullahi Amina Dika,1204147143,Start
26292363,Adil Shayakhmetov,1243509994,Start
75363546,Ahmed Abass,1246061443,Stub
77263210,Aidos Sadyqov,1248529408,C
75345875,Ali Sharif Athman,1246061479,Stub
62878203,Altai Kölgınov,1248539098,GA
7310653,Amangeldy Shabdarbayev,1243509989,Start
76082808,Askar Mussinov,1230029811,Start
42890426,Azat Peruaşev,1232395184,Start
55773940,Bekbol Sagyn,1165541969,Start
64681205,Birjan Nurymbetov,1243509853,Start
39217250,Davis Chirchir,1242849928,Start
77580732,Deborah Mlongo Barasa,1246508330,Start
51488674,Dennis Akumu,1105779636,C
74185738,Erick Mutai,1162972455,Stub
22644656,Francis Atwoli,1246791873,C
38002395,Francis Kimemia,1195335279,Start
77046372,Galymjan Koishibaev,1231810366,Start
75345709,Hassan Dukicha,1246061554,Start
54462130,Ibrahim Ali Hussein,1236139483,Stub
33082365,Jambulat Sarsenov,1250259527,C
16293968,James Beauttah,1183288122,Start
71966271,Jiguli Dairabaev,1212847346,C
36478272,Joseph Hellon,1214516423,Start
65373191,Joyce Emanikor,1078977025,Stub
54277395,Kuanyshbek Yessekeev,1245284558,Start
22313913,Marat Sarsembaev,1221862976,C
65548736,Mels Eleusizov,1230885276,Start
75363952,Mohamed Huka Adan,1246061448,Stub
40618028,Mutea Iringo,1098123156,Stub
54426996,Nygmet Nurmakov,1221993646,Stub
7491376,Oralbeg Abdu Kerimovic,1067021356,Stub
55504958,Polycarp Igathe,1196134416,C
72128485,Qaraqat Äbden,1243509662,C
75328465,Rashid Bezimba,1246061508,Start
14434839,Rashid Nugmanov,1237602556,Start
70236351,Reuben Chesire,1246061536,Start
55563463,Roslyne Akombe,1216381889,C
65861235,Serik Sultangali,1243509672,Start
65322118,Simon Chelugui,1242725015,Stub
54521945,Torokul Dzhanuzakov,1242155530,C
40657372,Vladimir Kozlov (politician),1223024525,GA
51479610,Willy Bett,1236248215,Stub
69234113,Zhagda Babalykov,1210320561,Start
69728405,Zhanat Suleimenov,1148774732,Stub
75363633,Abass Sheikh Mohamed,1246061978,Start
64175973,Alfred Kiprato Kerich,1250433759,Stub
53754605,Amram Musungu,1124729923,Start
38570186,Augustine Lotodo,1246080777,Stub
75469236,Bernard Kitungi,1246061815,Stub
65324837,Betty Maina,1181754924,Stub
59190342,Chelagat Mutai,1248823634,B
65333941,Chelule Liza,1246061231,Stub
56754997,Ciokaraine M'Barungu,1193550529,Start
53181199,Cleopa Kilonzo Mailu,1153745409,Start
60992754,Crispus Makau Kiamba,1194993707,Start
50642537,Daniel Karaba,1231413918,Start
75393870,David Karithi,1246061725,Start
30074212,Davidson Ngibuini Kuguru,719237570,Stub
39314084,Death of Mutula Kilonzo,1184861542,C
53066456,Eric Edward Khasakhala,1135112440,C
73080319,Florence Mutua,1223318034,Start
4104463,Francis Muthaura,1136321695,Start
63738836,Francis Polisi Loile Lotodo,1246061901,Stub
63655478,Gerald Nathaniel Kalya,1177427366,Start
60974831,Gitonga Kabugi,1230055387,Stub
75338557,Harrison Kombe,1246061835,Start
41627948,Hosea Kiplagat,1100826472,Start
52724884,Irungu Kang'ata,1236683996,C
75469421,Joe Mutambu,1246062175,Stub
75469296,John Muchiri,1246061999,Stub
75346116,Jones Mlolwa,1246061969,Stub
40479248,Julius Kibiwott Melly,1240333323,Stub
75397580,Kathuri Murungi,1246062159,Start
39619909,Kennedy Kiliku,1066949136,Stub
38754029,Kibiwott Munge,1088262691,Stub
33615065,Kingwa Kamencu,1158538555,Start
52952877,Kinuthia Mbugua,1244078213,Start
23551589,Kinuthia Murugu,1194326055,Start
55025437,Kipsengeret Koros,1096575212,Stub
64175922,Kiptarus Arap Kirior,1102384062,Stub
64036323,Kithure Kindiki,1246512360,Start
54435480,Marere wa Mwachai,1246064219,Start
65332546,Mark Lomunokol,1150187649,Stub
39271713,Maurice S. Makhanu,1144498570,Stub
54277879,Muriithi Kagai,1126791350,Stub
38664887,Nixon Kiprotich Korir,1235201670,C
30471333,Phares Oluoch Kanindo,1163303303,Start
47319494,Richard Makenga,1208543374,Stub
75337620,Salid Mustafa,1246062168,Stub
14226251,Samuel Kivuitu,1236659237,Stub
65366311,Sylvanus Maritim,1246061235,Stub
56514589,Ukur Yatani Kanacho,1246448259,GA
75338257,William Kamoti,1246061703,Stub
61125188,Willy Komen (politician),1109584326,Start
75363836,Adan Nooru,1246062311,Stub
36367450,Ahmed Abdi Ogle,1231599786,Stub
53898365,Ali Roba,1246310480,Start
75345782,Ali Wario,1246062575,Start
75346015,Andrew Mwadime,1246062201,Stub
75328437,Badi Twalib,1246062537,Stub
21187730,Bak Gyusu,1244258893,C
41247421,Benedict Wachira,1099442981,Start
65373129,Cornelly Serem,1246061286,Stub
75338431,Dan Muzee,1246062192,Start
75363447,Elias Shill,1246062483,Stub
63863861,Elijah K. Sumbeiywo,1177306319,Stub
50131474,Elijah Omolo Agar,999136727,Stub
70975476,George Wajackoyah,1239031575,C
46294894,Gideon Mwiti,1178760998,Stub
16111555,Gitau wa Njenga,1246274026,Start
73072578,Gloria Orwoba,1245954425,C
75328933,Gonzi Rai,1246062448,Start
66218849,Gunga Mwinga,1200040003,Stub
75328798,Hassan Mwanyoha,1246062218,Stub
39216725,Hassan Wario,1197023736,Start
41229721,Ibrahim A. Saney,1231599424,Stub
75338645,Ibrahim Sane,1246062464,Stub
73108926,Jacinta Mwatela,1144206134,Start
39842862,James Njiru,1099165153,Stub
38047126,John Harun Mwau,1186390542,C
77190120,John Mwaniki,1241558959,Stub
65375430,John Owino,1246061278,Start
41373947,Kassim Mwamzandi,1250441847,Stub
51570008,Kimaiyo Sego,1095169588,C
48616823,Lawrence Sifuna,1246062499,Start
65344221,Lilian Tomitom,1022602552,Stub
41642511,Machel Waikenda,1235702914,C
75363278,Mohamed Shidiye,1246062471,Stub
37062512,Moses ole Sakuda,1248810515,Stub
75469345,Muriuki Njagagua,1246062297,Start
63194894,Nzioka Waita,1244706167,GA
65383116,Onesmas Ngunjiri,1246061256,Start
75338319,Peter Safari Shehe,1246062468,Stub
41446330,Quincy Timberlake,1213643747,B
63029026,Ruth Oniang'o,1234809644,GA
73107524,Ruweida Obo,1147726394,Stub
73049128,Sophia Abdi Noor,1142425714,Start
55150995,Stanley Nyagah,1200647898,Start
73056135,Susan Nakhumicha Wafula,1246062254,Start
65375550,Tecla Tum,1138169422,Stub
37062721,Tiras Nyingi Ngahu,1196232480,Stub
64176104,Wesley K. Rono,1177252018,Stub
38131032,William Odongo Omamo,1216249052,C
73016904,Winnie Odinga,1218536702,Start
38867050,Bak Jeongyang,1216448631,C
10595251,Ch'oe Yun-ŭi,1239752421,Start
31484530,Chang Deok-soo,1246421102,Start
49909457,Cho Bong-am,1237939869,C
10378746,Cho Man-sik,1246094438,GA
16293091,Choe Bu,1234039413,FA
10297973,Chough Pyung-ok,1224281495,C
37569194,Chung Chil-sung,1237939888,Start
35032535,Gwon Sang-ha,1232027954,C
53429665,Han Eum,1212062331,Start
35167582,Heo Jeok,1215575871,Start
19870481,Hong Jung-wook,1195410190,C
34492381,Hong U-won,1241409308,Start
44399297,Hwang Gi-cheon,1238546109,Stub
3616277,Isabu,1216464829,Start
34946729,Jang Hyeongwang,1248682543,Stub
36477851,Jeong Nan-jeong,1249808902,Start
893885,Kim Dae-mun,1235288437,Stub
2311971,Kim Kyu-sik,1245687400,C
5303523,Kim Ok-gyun,1239771684,C
4736129,Kim Pu-sik,1239752440,C
30153179,Lee Hoe-yeong,1242441409,Start
30744950,Lim Heon-yong,1242279237,Stub
41406310,Min Won-sik,1243273288,C
10393588,Myeongnim Dap-bu,1240719659,Start
73145108,No Baek-rin,1242441444,C
53432501,No Choe,1119397236,Start
53429558,No In,1119414564,Start
62848514,Oh Se-jung,1247179116,Start
36701216,Ok Kwan-bin,1220281318,C
2249604,Park Eun-sik,1243516247,Stub
36519170,Park Won-jong,1238769506,C
53433158,Sam of Gojoseon,1225710590,Stub
66293782,Seo Yu-gu,1215627737,C
31309269,Shim Soon-taek,1222697546,Start
69416247,Shin Gyu-sik,1248398902,Stub
35131147,Song Ikpil,1215802134,Stub
21688065,Song In,1232308072,Start
31484302,Song Jin-woo (journalist),1246421721,C
69389184,Sunwoo Jin,1242440990,C
30675543,Yeom Dong-jin,1242680105,GA
4218329,Yeon Namsan,1244728690,Stub
36804434,Yi Cha-gyŏm,1239740263,C
34747847,Yi Che-hyŏn,1221170687,Start
9874583,Yi Dong-hwi,1239842012,Stub
36860001,Yi Ryang,1235740706,Start
45470289,Yu Kil-chun,1239239665,C
36519474,Yu Sun-jeong,1240874224,Stub
29984061,Yun Chi-oh,1214785675,Stub
77141234,Abdul Wahab Al-Nafisi,1228860900,Stub
70746588,Abdulghaphor Hajjieh,1177241162,C
70363196,Abdullah Al-Nibari,1096143240,Stub
65356695,Adem Hodža,1244603844,Start
66766413,Adrijana Hodžić,1241300455,Start
76834032,Ahmad Abdulwahab Al-Awadhi,1229181962,Stub
71993831,Ahmad Nasser Al-Mohammad Al-Sabah,1245794305,Start
2080054,Akbaraly Aitikeev,1015639087,Stub
760416,Alaa Hussein Ali,1236785010,Start
38565204,Ali Aliu,1225505087,Start
36746097,Ali Hussain Al-Awadhi,1226320762,Start
65761105,Ali Mohammed Thunayan Al-Ghanim,1228803753,Start
75685839,Armend Muja,1241838665,Stub
35467311,Arstanbek Abdyldayev,1220308001,C
50643114,Bajram Gecaj,1085013172,Start
65274939,Bajram Hasani,1215647320,Stub
44634859,Bekim Çollaku,1237198613,Start
72282212,Cvetko Veljković,1133928574,Start
21069178,Gazmend Pula,1220586705,Stub
70787492,Getoar Mjeku,1249392899,GA
64140238,Goran Rakić,1250189215,C
71350932,Haitham al-Ghais,1242150119,Start
61352289,Hamad Al-Midlij,1245823231,Start
63126196,Hamza Balje,1231602011,Stub
5010068,Hasan Prishtina,1238616065,C
9514286,Ibrahim Al-Mudhaf,1160127010,Stub
64792471,Igor Simić,1222149894,Start
75290081,Jusuf Baftjari,1250327734,GA
74923986,Mubarak Abdullah Al-Ahmad Al-Sabah,1223966401,Stub
70979952,Mubarak Al-Zwair,1223430952,Stub
25135499,Mulla Idriz Gjilani,1250318723,Start
67948575,Nenad Rašić,1245428679,GA
37386907,Nikollë Bojaxhiu,1242533891,C
76824694,Obaid Al-Wasmi,1226748080,Start
49180370,Oliver Ivanović,1250190967,B
67204185,Rada Trajković,1177424397,Start
14356799,Ragip Jashari,1249715855,Stub
5200861,Rexhai Surroi,1233858294,Start
17085203,Rrahman Morina,1250597679,Start
28723924,Saad Bin Tefla,1248516489,Stub
3824098,Salem Al-Ali Al-Sabah,1241175409,C
64439830,Selim Selimi,1246309464,GA
76056272,Thamer Ali Sabah Al-Salem Al-Sabah,1210778715,Start
65292538,Veli Deva,1214281233,Stub
30004632,Yun Chi-wang,1239239673,Start
34564395,Yun Du-su,1230622850,C
24469867,Yun Ung-nyeol,1222697588,Start
36477477,Yun Won-hyeong,1235521344,C
36557729,Yun Yeong-ryeol,1215815837,C
76344575,Aiva Vīksna,1247371597,Start
67396400,Albert Kostanian,1184196053,Start
76461423,Andris Morozovs,1216161089,Start
76461391,Andris Sprūds,1232107208,Start
76469148,Andris Šuvajevs,1226298857,Start
77119424,Ansis Pūpols,1234717471,Stub
77197956,Baiba Braže,1247013022,FA
2758283,Bayaman Erkinbayev,1249803041,Start
1741446,Bermet Akayeva,1158549938,Start
34891889,Dastan Sarygulov,1238331800,Start
75546972,Elias Hankash,1249301125,Start
39900944,Emile Bustani,1243345393,Start
57344594,Faisal Daoud,1206210906,Stub
45401855,Fakhr Fakhr,1145193194,Stub
8540951,Faydang Lobliayao,1239732930,Start
37070162,Hanna Atik,1234053602,C
2400293,Ibrahim Kulaylat,1157443233,Start
67179084,Inaya Ezzeddine,1146424286,Stub
27775354,Janish Bakiyev,1231600218,Start
23754692,Jengishbek Nazaraliev,1175936809,Start
77034615,Kadyrbek Atambaev,1248418462,GA
52107383,Kanat Sadykov,1183177586,Stub
65844683,Kanybek Isakov,1180502535,Start
45485368,Kham Ouane Boupha,1213804936,C
56363842,Khamphoui Sisavatdy,1240657890,Start
75588803,Kārlis Strēlis,1215830999,Stub
32522202,Maryam Tugambayeva,1081667127,Stub
57116245,Massoud Achkar,1178454897,Stub
27727465,Maxim Bakiyev,1223543314,C
21960107,Medet Sadyrkulov,1078135902,Stub
9590626,Michel Elefteriades,1240220123,GA
73061226,Mikhael Daher,1176998437,Start
36316256,Mohammad Al Hajj Hassan,1248448932,Stub
51504271,Nabil de Freige,1144582226,Stub
59118051,Nicolas Ghosn,1239828763,Stub
23764409,Nurlan Motuev,1161320437,Stub
65208562,Raimbek Matraimov,1200629815,C
9123391,Saadallah Howayek,1178977346,Start
44358777,Sadyk Sher-Niyaz,1246169984,C
41927115,Salath Rasasack,1247069795,Start
40647752,Sarkis Dkhrouni,1177977114,Start
1761597,Shakib Arslan,1250176770,C
9796405,Sisouk na Champassak,1220770872,Stub
67140954,Tony Frangieh Jr.,1249040830,Start
52482113,Uran Botobekov,1233612438,C
61370366,Violette Khairallah Safadi,1187096297,Start
67074962,Wassef El Harakeh,1218132887,Start
59091599,Zhusupbek Sharipov,1185969301,Stub
57112423,Ziad Hawat,1236388246,Start
6045734,Abu Youssef Sharqieh,1151531086,Stub
53911456,Alexander B. Cummings Jr.,1249700275,C
42497534,Alice Shabtini,1059832647,Stub
54429473,Amal Abou Zeid,1174117279,Start
74564242,Bassam Mawlawi,1225744507,Stub
47429852,Bernice Dahn,1065553283,Start
63446497,Boima Kamara,1236123189,Stub
72153071,Camille Ziade,1158582098,Stub
67207853,Cesar Maalouf,1204724753,Stub
53782340,Chadi Massaad,1208546106,Start
45401095,Chafic Nassif,1249040415,Stub
10795469,Chibli Mallat,1238777882,C
70441428,Edmond Rizk,1249040425,Start
67707149,Edward B. McClain Jr.,1185672852,Stub
49214174,Ellen Corkrum,1159392843,Start
38024914,Eugene Lenn Nagbe,1240163802,Start
4151243,Fadi Makki,1208651297,Start
67140843,Fady Saad,1212762124,Stub
67279654,Fares Souaid,1246818700,Start
67140813,Imad Wakim,1212761423,Stub
26066699,J. Edwin Lloyd,1234365993,Start
50790131,Janga Augustus Kowo,1218745633,Stub
69767943,Joseph Skaff,1241392541,Start
5117540,Josiah Johnson,1221925167,Start
63681233,Kai G. Farley,1211141929,Stub
57264513,Kayssar Moawad,972676618,Stub
68812964,Keketso Rantso,1149446685,Stub
58723888,Laurence Konmla Bropleh,1234021203,C
59366095,Lebohang Thotanyane,1248236469,Stub
69449125,Maphoka Motoboli,1135268318,Stub
69182063,Maurice Sleem,1242646324,Start
21456391,Mohamad Osseiran,1248448958,Stub
47569059,Momulu Massaquoi,1246152230,Start
74440731,Mounir El Hajj,1249040636,Start
36778379,Mounira Solh,1216097644,C
70594199,Muhammad Jamil Bayham,1230360128,C
70786068,Myriam Skaff,1234087608,Start
70208784,Naoum Labaki,1189592060,Stub
46880878,Nathaniel Varney Massaquoi,1102401865,Start
66646179,Osama Saad,1184368317,Start
70464691,Philippe El Khazen,1159952192,Start
76046431,Pierre Bou Assi,1248727867,C
73598755,Renewal Bloc,1194299690,Stub
67150188,Strong Lebanon,1250019120,Start
27374881,Thomas Nimene Botoe,1210293916,Stub
72687277,Tlohang Sekhamane,1212087531,Stub
68846233,Tsepo Mzonethi,1240673245,Stub
41104116,Vahan Papazian,1162302149,Start
71236736,Waddah Sadek,1206306677,Start
3873122,Wesley Momo Johnson,1233531197,Stub
40967843,Abd-Rabbo al-Barassi,1245381256,Stub
69679591,Abd al-Mawla Naqi,1193082133,Stub
37016089,Abdel Wahab Qaid,1243356338,Start
66630481,Abdul Hamid Dbeibeh,1248662391,C
34629045,Abdullah Naker,1245381314,Start
71626627,Abdullah al-Lafi,1183544804,Stub
50082248,Abdulrahman Sewehli,1041934642,Stub
64312697,Adomas Ąžuolas Audickas,1156077882,Stub
33236971,Ahmad Bishti,1243766987,Stub
62118432,Ahmed Gaddaf al-Dam,1241321839,C
19984056,Ahmed Rafiq Almhadoui,1236481840,Start
51085315,Al-Aref al-Khoga,1115564594,Stub
6166164,Alaric Tokpa,1183708441,Stub
32455433,Ali Sahli,1198759606,Start
16587636,Aref Ali Nayed,1224040655,C
38556608,Ashour Suleiman Shuwail,1213474159,Start
48581676,Bashir Saadawi,1154763590,Stub
15727732,Blahsue Vonleh,1158703245,Stub
64006663,Clarence Lorenzo Simpson Jr.,1181575494,C
10211516,Dalius Čekuolis,1193772674,Start
52888304,E. Reginald Townsend,1247535227,C
